dom_len,is_ip,tld_len,subdom_cnt,digit_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,path_len,query_len,label
16,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
10,0,3,1,6,0,0,2,0,0,0.666666667,0.181818182,0.151515152,0,2,0,0,1
11,0,3,1,0,0,0,2,0,0,0.810810811,0.0,0.189189189,0,4,8,0,1
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
6,0,3,2,0,0,0,4,0,0,0.833333333,0.0,0.166666667,1,4,23,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
9,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
9,0,3,1,0,0,0,2,2,0,0.764705882,0.0,0.235294118,1,3,1,0,1
21,0,6,1,0,0,0,3,0,0,0.787878788,0.0,0.212121212,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
13,0,2,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,3,0,0
9,0,3,1,11,1,0,2,0,1,0.701492537,0.164179104,0.134328358,1,3,1,26,1
10,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,1,3,1,0,1
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
6,0,3,3,0,0,0,4,0,0,0.733333333,0.0,0.266666667,0,3,1,0,0
20,0,3,1,6,0,0,2,5,0,0.815533981,0.058252427,0.126213592,1,5,67,0,0
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
13,0,3,1,0,0,0,3,1,0,0.756756757,0.0,0.243243243,0,4,13,0,0
14,0,6,1,0,0,0,3,0,0,0.740740741,0.0,0.259259259,1,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
29,0,2,1,0,0,0,2,2,0,0.829268293,0.0,0.170731707,1,2,0,0,0
29,0,2,1,1,0,0,2,8,0,0.851239669,0.008264463,0.140495868,1,4,80,0,0
10,0,2,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,4,4,0,0
30,0,3,1,0,0,0,2,0,0,0.857142857,0.0,0.142857143,0,3,1,0,0
15,0,3,1,16,0,0,2,3,0,0.637681159,0.231884058,0.130434783,1,3,35,0,1
12,0,3,1,0,0,0,3,0,0,0.794117647,0.0,0.205882353,1,3,10,0,0
17,0,10,1,0,0,0,3,0,0,0.766666667,0.0,0.233333333,1,3,1,0,0
11,0,3,0,3,0,0,1,0,0,0.714285714,0.107142857,0.178571429,1,3,9,0,1
12,0,2,0,0,0,0,1,0,0,0.8,0.0,0.2,1,2,0,0,0
18,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,1,2,0,0,0
18,0,3,1,0,0,0,2,1,0,0.766666667,0.0,0.233333333,0,3,1,0,0
14,0,6,1,0,0,0,3,0,0,0.730769231,0.0,0.269230769,0,3,1,0,0
16,0,2,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,8,0,0
10,0,3,1,21,1,2,2,1,0,0.771428571,0.12,0.108571429,1,7,108,43,1
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
23,0,2,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,1,0,0
12,0,2,1,0,0,0,3,0,1,0.780487805,0.0,0.219512195,0,4,18,0,0
6,0,3,0,0,0,0,2,1,0,0.766666667,0.0,0.233333333,1,3,16,0,1
7,0,2,0,0,0,0,1,0,0,0.733333333,0.0,0.266666667,1,2,0,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.821428571,0.0,0.178571429,1,2,0,0,0
13,0,6,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.68,0.0,0.32,0,4,4,0,0
12,0,2,0,0,0,0,1,1,0,0.72,0.0,0.28,0,4,6,0,0
21,0,3,0,0,0,0,1,0,0,0.827586207,0.0,0.172413793,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
6,0,2,2,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,1,3,1,0,1
8,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.795454545,0.0,0.204545455,0,5,23,0,0
25,0,4,1,6,0,0,2,2,0,0.729166667,0.125,0.145833333,0,2,0,0,1
15,0,6,1,0,0,0,4,0,0,0.780487805,0.0,0.219512195,0,4,14,0,0
13,0,2,1,0,0,0,3,1,0,0.821428571,0.0,0.178571429,1,5,31,0,0
10,0,3,1,0,0,0,3,0,0,0.787878788,0.0,0.212121212,1,3,11,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
23,0,3,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,1,0,0
9,0,2,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
19,0,2,1,0,0,0,2,1,0,0.78125,0.0,0.21875,1,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.75862069,0.0,0.24137931,1,4,4,0,1
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
14,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,0,3,1,0,0
10,0,2,0,0,0,0,1,0,0,0.777777778,0.0,0.222222222,1,2,0,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
13,0,3,1,6,1,0,2,1,0,0.761904762,0.095238095,0.142857143,1,3,1,30,1
11,0,2,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,1,3,3,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,2,1,0,0,0,2,2,0,0.842105263,0.0,0.157894737,0,4,35,0,0
9,0,5,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
10,0,3,1,12,1,2,2,4,1,0.8,0.068571429,0.131428571,1,7,108,43,1
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,1,3,1,0,1
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
6,0,2,0,2,0,0,1,0,0,0.681818182,0.090909091,0.227272727,1,3,8,0,1
16,0,3,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,1,0,0
11,0,3,1,0,0,0,3,0,0,0.777777778,0.0,0.222222222,0,4,14,0,0
8,0,2,1,9,0,0,3,0,0,0.595744681,0.191489362,0.212765957,0,6,28,0,0
15,0,6,1,0,0,0,3,0,0,0.777777778,0.0,0.222222222,1,2,0,0,0
6,0,2,2,0,0,0,4,1,1,0.789473684,0.0,0.210526316,0,5,28,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.846153846,0.0,0.153846154,1,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.866666667,0.0,0.133333333,1,3,1,0,1
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
22,0,3,0,0,0,0,2,1,0,0.810810811,0.0,0.189189189,1,3,7,0,1
23,0,6,1,0,0,0,3,7,0,0.862903226,0.0,0.137096774,1,6,89,0,0
12,0,2,1,0,0,0,2,0,0,0.740740741,0.0,0.259259259,0,4,4,0,0
12,0,2,1,1,0,0,2,0,0,0.72,0.04,0.24,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
13,0,2,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
13,0,3,0,0,0,0,1,0,0,0.772727273,0.0,0.227272727,1,3,1,0,0
20,0,3,1,0,0,0,3,0,0,0.833333333,0.0,0.166666667,0,3,11,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
11,0,6,0,0,0,0,3,0,0,0.727272727,0.0,0.272727273,1,5,14,0,0
11,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
19,0,2,1,0,0,0,3,0,0,0.909090909,0.0,0.090909091,1,7,90,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
28,0,6,1,0,0,0,3,0,0,0.829268293,0.0,0.170731707,1,3,1,0,0
10,0,5,1,0,0,0,3,0,0,0.727272727,0.0,0.272727273,1,2,0,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
11,0,2,0,0,0,0,1,1,0,0.766666667,0.0,0.233333333,1,4,11,0,0
10,0,4,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,1,3,1,0,0
10,0,2,0,0,0,0,1,0,0,0.777777778,0.0,0.222222222,1,2,0,0,0
6,0,2,2,0,0,0,3,1,0,0.740740741,0.0,0.259259259,1,2,0,0,0
27,0,3,1,0,0,0,3,0,0,0.857142857,0.0,0.142857143,0,3,11,0,0
10,0,3,0,5,0,0,1,0,0,0.666666667,0.138888889,0.194444444,1,5,18,0,1
9,0,2,1,0,0,0,3,1,0,0.857142857,0.0,0.142857143,1,3,35,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
13,0,2,1,0,0,0,2,1,0,0.75,0.0,0.25,0,3,4,0,0
14,0,3,0,0,0,0,1,0,0,0.782608696,0.0,0.217391304,1,3,1,0,0
18,0,3,1,0,0,0,2,1,0,0.766666667,0.0,0.233333333,0,3,1,0,0
6,0,2,1,1,1,0,3,0,0,0.694444444,0.027777778,0.277777778,0,4,14,4,0
16,0,6,1,0,0,0,3,4,0,0.831325301,0.0,0.168674699,0,6,56,0,0
13,0,3,1,0,0,0,2,0,0,0.774193548,0.0,0.225806452,0,4,7,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
12,0,5,1,0,0,0,3,0,0,0.741935484,0.0,0.258064516,0,4,8,0,0
7,0,2,0,1,0,0,1,0,0,0.7,0.05,0.25,1,3,5,0,1
7,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,1,3,1,0,0
4,0,2,0,0,0,0,1,0,0,0.782608696,0.0,0.217391304,1,3,11,0,1
7,0,2,1,0,0,0,2,0,0,0.681818182,0.0,0.318181818,0,4,4,0,0
9,0,2,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
18,0,3,1,0,0,0,3,0,0,0.818181818,0.0,0.181818182,0,4,15,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
10,0,6,0,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
10,0,3,1,5,0,0,2,0,0,0.731707317,0.12195122,0.146341463,1,3,1,0,1
21,0,3,1,0,0,0,2,1,0,0.787878788,0.0,0.212121212,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
22,0,3,0,5,0,0,1,5,0,0.619047619,0.119047619,0.261904762,1,4,12,0,1
10,0,3,1,0,0,0,2,0,0,0.72,0.0,0.28,0,4,4,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
8,0,2,0,0,0,0,1,0,0,0.75,0.0,0.25,1,2,0,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,1,0,1
15,0,2,1,0,0,0,2,0,0,0.766666667,0.0,0.233333333,0,4,4,0,0
38,0,6,1,0,0,0,3,2,0,0.82,0.0,0.18,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.828571429,0.0,0.171428571,1,3,1,0,1
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
14,0,7,2,2,0,0,3,0,0,0.696969697,0.060606061,0.242424242,0,4,4,0,1
11,0,6,0,0,0,0,2,0,0,0.695652174,0.0,0.304347826,0,4,5,0,0
19,0,2,1,5,1,0,3,0,0,0.818181818,0.056818182,0.125,0,5,43,14,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
13,0,5,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
11,0,6,1,0,0,0,2,0,0,0.782608696,0.0,0.217391304,1,2,0,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
22,0,2,0,0,0,0,1,0,0,0.833333333,0.0,0.166666667,0,3,1,0,0
23,0,3,0,0,0,0,1,1,0,0.833333333,0.0,0.166666667,0,2,0,0,0
6,0,2,2,0,0,0,3,0,0,0.730769231,0.0,0.269230769,0,3,3,0,0
18,0,3,0,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,1,0,0
24,0,3,1,0,0,0,2,2,0,0.783783784,0.0,0.216216216,1,3,1,0,1
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
16,0,2,0,4,1,0,1,1,0,0.657894737,0.105263158,0.236842105,1,4,7,6,1
13,0,2,1,0,0,0,2,1,0,0.76,0.0,0.24,0,2,0,0,0
17,0,2,1,0,0,0,2,3,0,0.848837209,0.0,0.151162791,0,7,58,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
6,0,3,1,0,0,0,2,0,0,0.705882353,0.0,0.294117647,1,2,0,0,0
10,0,3,1,6,0,0,2,0,0,0.56,0.24,0.2,1,2,0,0,0
25,0,3,0,0,0,0,1,1,0,0.823529412,0.0,0.176470588,1,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
18,0,2,1,0,0,0,2,0,0,0.815789474,0.0,0.184210526,0,4,9,0,0
9,0,5,1,0,0,0,3,0,0,0.666666667,0.0,0.333333333,1,4,4,0,0
26,0,3,0,0,0,0,1,0,0,0.857142857,0.0,0.142857143,1,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
20,0,5,1,0,0,0,3,1,0,0.75,0.0,0.25,0,3,1,0,0
14,0,2,1,0,0,0,2,0,0,0.75862069,0.0,0.24137931,0,4,4,0,0
12,0,5,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
16,0,3,0,3,1,0,3,0,0,0.762711864,0.050847458,0.186440678,0,4,13,22,1
11,0,6,1,0,0,0,3,0,0,0.739130435,0.0,0.260869565,1,2,0,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
9,0,2,0,8,0,2,3,1,3,0.698795181,0.096385542,0.204819277,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
11,0,3,2,2,1,1,3,0,0,0.787878788,0.03030303,0.181818182,1,4,7,17,1
10,0,3,1,0,0,0,2,2,0,0.808510638,0.0,0.191489362,1,4,25,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.783783784,0.0,0.216216216,0,3,1,0,0
27,0,2,1,0,0,0,2,0,0,0.85,0.0,0.15,1,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
15,0,2,1,0,0,0,2,1,0,0.777777778,0.0,0.222222222,1,2,0,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,4,5,0,0
16,0,3,1,0,0,0,2,1,0,0.75,0.0,0.25,0,3,1,0,0
33,0,6,0,25,1,0,3,1,0,0.642857143,0.255102041,0.102040816,1,3,18,38,1
13,0,3,1,0,0,0,2,2,0,0.86746988,0.0,0.13253012,1,6,51,0,0
8,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,1,3,1,0,0
32,0,3,1,0,0,0,2,1,0,0.875,0.0,0.125,1,3,12,0,0
17,0,5,1,0,0,0,3,1,0,0.75,0.0,0.25,0,4,8,0,0
11,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,3,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
13,0,6,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
13,0,6,0,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,3,1,0,0,0,3,0,0,0.780487805,0.0,0.219512195,1,5,19,0,0
11,0,5,1,0,0,0,3,1,0,0.652173913,0.0,0.347826087,0,3,1,0,0
9,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,4,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
21,0,3,0,0,0,0,1,0,0,0.827586207,0.0,0.172413793,0,3,1,0,0
13,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,0,3,1,0,0
9,0,3,1,0,0,0,2,3,0,0.769230769,0.0,0.230769231,1,3,1,0,1
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
10,0,2,0,1,0,0,1,0,0,0.75,0.041666667,0.208333333,1,3,6,0,1
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
15,0,2,1,0,0,0,2,0,0,0.774193548,0.0,0.225806452,1,4,4,0,0
17,0,3,1,0,0,0,2,1,0,0.75862069,0.0,0.24137931,0,3,1,0,0
9,0,2,2,0,0,0,4,1,0,0.742857143,0.0,0.257142857,0,3,11,0,0
6,0,3,1,22,0,0,3,1,0,0.516129032,0.35483871,0.129032258,1,3,11,0,1
21,0,3,1,3,0,0,2,1,0,0.696969697,0.090909091,0.212121212,0,3,1,0,0
21,0,7,1,2,0,0,3,1,0,0.779661017,0.033898305,0.186440678,0,4,27,0,0
7,0,2,1,0,0,0,3,1,0,0.735294118,0.0,0.264705882,0,4,16,0,0
8,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,2,0,0,0
7,0,3,1,0,0,0,2,0,0,0.771428571,0.0,0.228571429,1,5,16,0,0
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
29,0,4,2,256,0,0,3,12,1,0.290275762,0.371552975,0.338171263,1,6,635,0,1
15,0,2,1,0,0,0,2,1,0,0.766666667,0.0,0.233333333,1,3,3,0,0
13,0,3,1,0,0,0,3,0,0,0.8,0.0,0.2,0,4,16,0,0
17,0,6,1,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,1,0,0
28,0,3,0,1,0,0,1,0,0,0.837837838,0.027027027,0.135135135,1,3,1,0,1
23,0,3,0,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,1,0,0
6,0,2,0,3,0,0,1,0,0,0.636363636,0.136363636,0.227272727,1,3,8,0,1
29,0,3,1,0,0,0,2,0,0,0.853658537,0.0,0.146341463,0,3,1,0,0
11,0,2,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
14,0,2,1,0,0,0,2,1,0,0.740740741,0.0,0.259259259,1,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
12,0,5,0,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.846153846,0.0,0.153846154,1,3,1,0,1
11,0,6,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
18,0,3,1,0,0,0,2,10,0,0.854961832,0.0,0.145038168,1,6,101,0,0
9,0,3,1,2,0,0,3,2,1,0.692307692,0.051282051,0.256410256,0,3,19,0,0
22,0,3,0,0,0,0,1,0,0,0.862068966,0.0,0.137931034,0,2,0,0,0
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
10,0,3,2,11,0,6,3,2,0,0.751592357,0.070063694,0.178343949,1,4,112,0,1
6,0,3,1,21,0,0,3,1,0,0.532258065,0.338709677,0.129032258,1,3,11,0,1
9,0,2,1,0,0,0,2,0,0,0.761904762,0.0,0.238095238,1,2,0,0,0
12,0,2,1,0,0,0,2,1,0,0.708333333,0.0,0.291666667,0,3,1,0,0
9,0,3,1,2,0,0,2,0,0,0.75,0.0625,0.1875,1,3,1,0,1
9,0,5,1,0,0,0,3,0,0,0.68,0.0,0.32,0,4,5,0,0
10,0,3,1,6,1,1,3,0,0,0.87755102,0.040816327,0.081632653,1,4,24,98,1
15,0,5,0,0,0,0,2,0,0,0.766666667,0.0,0.233333333,0,4,8,0,0
22,0,6,1,0,0,0,3,0,0,0.794117647,0.0,0.205882353,0,3,1,0,0
10,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,1,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,4,9,0,0
18,0,3,1,0,0,0,2,1,0,0.836734694,0.0,0.163265306,1,4,19,0,0
6,0,2,1,5,1,0,3,0,0,0.746478873,0.070422535,0.183098592,0,6,30,23,0
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
11,0,3,1,2,0,0,2,0,0,0.652173913,0.086956522,0.260869565,0,3,1,0,0
10,0,3,1,3,0,0,2,0,0,0.71875,0.09375,0.1875,1,3,1,0,1
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
7,0,3,1,1,0,0,2,0,0,0.72,0.04,0.24,1,3,6,0,0
15,0,6,1,0,0,0,3,0,0,0.75,0.0,0.25,1,3,1,0,0
19,0,2,1,0,0,0,2,1,0,0.774193548,0.0,0.225806452,0,3,1,0,0
20,0,3,1,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.727272727,0.0,0.272727273,1,2,0,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
5,0,2,1,1,0,0,2,0,0,0.678571429,0.035714286,0.285714286,1,5,11,0,0
10,0,3,1,5,0,0,2,1,0,0.821428571,0.05952381,0.119047619,1,6,61,0,1
15,0,3,0,0,0,0,1,0,0,0.782608696,0.0,0.217391304,0,3,1,0,0
29,0,3,1,0,0,0,2,0,0,0.853658537,0.0,0.146341463,0,3,1,0,0
20,0,3,1,23,1,1,2,1,0,0.552631579,0.302631579,0.144736842,1,3,1,41,1
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
10,0,2,1,5,0,0,2,0,0,0.666666667,0.151515152,0.181818182,1,3,1,0,1
10,0,6,2,0,0,0,4,0,0,0.727272727,0.0,0.272727273,0,4,5,0,0
13,0,6,1,0,0,0,4,0,0,0.764705882,0.0,0.235294118,0,3,10,0,0
10,0,5,0,0,0,0,1,0,0,0.75,0.0,0.25,1,3,6,0,1
16,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
14,0,3,1,0,0,0,3,0,0,0.8,0.0,0.2,0,3,10,0,0
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
10,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
14,0,6,0,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
9,0,2,1,0,0,0,2,0,0,0.740740741,0.0,0.259259259,0,4,7,0,0
8,0,3,1,0,0,0,2,0,0,0.708333333,0.0,0.291666667,0,4,5,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
6,0,2,0,0,0,0,1,0,0,0.642857143,0.0,0.357142857,0,3,1,0,0
7,0,2,0,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,1,3,1,0,0
10,0,2,2,0,0,0,3,0,0,0.730769231,0.0,0.269230769,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,5,0,0
19,0,3,0,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,1,0,0
23,0,6,1,0,0,0,3,0,0,0.805555556,0.0,0.194444444,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
18,0,3,0,0,0,0,1,6,0,0.847826087,0.0,0.152173913,1,6,66,0,0
